,idf_weights
bully generation,8.060762448107315
bully german,8.060762448107315
bully girl,8.060762448107315
user campaign,8.060762448107315
bully gonna,8.060762448107315
user bring,8.060762448107315
user blame,8.060762448107315
bully green,8.060762448107315
bad social,8.060762448107315
virus huh,8.060762448107315
virus humanity,8.060762448107315
across world,8.060762448107315
action like,8.060762448107315
action coronavirus,8.060762448107315
work american,8.060762448107315
act quickly,8.060762448107315
work country,8.060762448107315
work environment,8.060762448107315
acknowledge virus,8.060762448107315
work trump,8.060762448107315
acknowledge,8.060762448107315
accuse bully,8.060762448107315
work need,8.060762448107315
accusation,8.060762448107315
work society,8.060762448107315
accuracy,8.060762448107315
action require,8.060762448107315
action stop,8.060762448107315
word chinese,8.060762448107315
activist,8.060762448107315
activity,8.060762448107315
actor,8.060762448107315
wonder whose,8.060762448107315
wonder people,8.060762448107315
wonder hat,8.060762448107315
adam,8.060762448107315
addiction,8.060762448107315
woman child,8.060762448107315
woman bully,8.060762448107315
address covid,8.060762448107315
wo,8.060762448107315
admin need,8.060762448107315
without know,8.060762448107315
accountable bully,8.060762448107315
account unlike,8.060762448107315
administration student,8.060762448107315
world stop,8.060762448107315
absolute bungling,8.060762448107315
absent pm,8.060762448107315
world pandemic,8.060762448107315
abroad,8.060762448107315
able read,8.060762448107315
world see,8.060762448107315
world time,8.060762448107315
account can't,8.060762448107315
abide,8.060762448107315
world user,8.060762448107315
abandon,8.060762448107315
ab,8.060762448107315
aapi people,8.060762448107315
world watch,8.060762448107315
absolutely nothing,8.060762448107315
absolutely right,8.060762448107315
abt chinese,8.060762448107315
world hk,8.060762448107315
world fight,8.060762448107315
world end,8.060762448107315
abuse staff,8.060762448107315
abused,8.060762448107315
abused robbed,8.060762448107315
world create,8.060762448107315
accept responsibility,8.060762448107315
accept virus,8.060762448107315
working,8.060762448107315
acceptable term,8.060762448107315
worker bully,8.060762448107315
accident,8.060762448107315
work work,8.060762448107315
administration show,8.060762448107315
admins,8.060762448107315
virus idiot,8.060762448107315
aid action,8.060762448107315
aku,8.060762448107315
whine cry,8.060762448107315
airline,8.060762448107315
air bear,8.060762448107315
whistleblower,8.060762448107315
aim,8.060762448107315
white kid,8.060762448107315
whole covid,8.060762448107315
ahole,8.060762448107315
ah yes,8.060762448107315
agreement extract,8.060762448107315
agree covid19,8.060762448107315
whole corona,8.060762448107315
ago virus,8.060762448107315
whether virus,8.060762448107315
al tweet,8.060762448107315
wherever,8.060762448107315
alaska,8.060762448107315
alberta,8.060762448107315
alcohol,8.060762448107315
alexander,8.060762448107315
alien,8.060762448107315
align,8.060762448107315
where's,8.060762448107315
wher,8.060762448107315
wheel,8.060762448107315
whatever need,8.060762448107315
allergy kid,8.060762448107315
whatever else,8.060762448107315
wha,8.060762448107315
allow get,8.060762448107315
ago ask,8.060762448107315
aggressive irresponsible,8.060762448107315
without bully,8.060762448107315
adultery,8.060762448107315
adviser,8.060762448107315
advise,8.060762448107315
wish could,8.060762448107315
adversity,8.060762448107315
adversary,8.060762448107315
advantage,8.060762448107315
adult chinese,8.060762448107315
whole hurricane,8.060762448107315
witch,8.060762448107315
adolescent bully,8.060762448107315
adolescent,8.060762448107315
admit wrong,8.060762448107315
witch hunt,8.060762448107315
admire use,8.060762448107315
wish away,8.060762448107315
advocate,8.060762448107315
wisdom,8.060762448107315
affect everyone,8.060762448107315
winning,8.060762448107315
afflict,8.060762448107315
wing,8.060762448107315
afghanistan,8.060762448107315
willfully,8.060762448107315
afraid fire,8.060762448107315
wild fire,8.060762448107315
wife donald,8.060762448107315
widespread,8.060762448107315
african swine,8.060762448107315
africans,8.060762448107315
whoop,8.060762448107315
whole story,8.060762448107315
world wide,8.060762448107315
911,8.060762448107315
world's bully,8.060762448107315
year virus,8.060762448107315
yall stop,8.060762448107315
19 kill,8.060762448107315
19 joke,8.060762448107315
year bully,8.060762448107315
year get,8.060762448107315
year people,8.060762448107315
yell corona,8.060762448107315
19 daughter,8.060762448107315
19 everyone,8.060762448107315
19 every,8.060762448107315
19 epidemic,8.060762448107315
19 easter,8.060762448107315
19 doesnt,8.060762448107315
19 die,8.060762448107315
19 look,8.060762448107315
ya life,8.060762448107315
19 many,8.060762448107315
ya know,8.060762448107315
ya bully,8.060762448107315
xi jinping,8.060762448107315
19 patient,8.060762448107315
19 racist,8.060762448107315
19 raise,8.060762448107315
19 republican,8.060762448107315
19 say,8.060762448107315
19 schoolyard,8.060762448107315
19 see,8.060762448107315
19 seriously,8.060762448107315
19 situation,8.060762448107315
19 spread,8.060762448107315
xenophobic name,8.060762448107315
yes china,8.060762448107315
yes go,8.060762448107315
world's evil,8.060762448107315
zero capacity,8.060762448107315
11,8.060762448107315
100000,8.060762448107315
youre,8.060762448107315
100 time,8.060762448107315
youtube,8.060762448107315
zealand,8.060762448107315
1 thing,8.060762448107315
yes real,8.060762448107315
zero donnie,8.060762448107315
1 bully,8.060762448107315
zero trump,8.060762448107315
00,8.060762448107315
zhao,8.060762448107315
zone,8.060762448107315
young people,8.060762448107315
12 yr,8.060762448107315
13,8.060762448107315
young guy,8.060762448107315
young girl,8.060762448107315
14 year,8.060762448107315
16,8.060762448107315
16000,8.060762448107315
yet people,8.060762448107315
yet know,8.060762448107315
19 also,8.060762448107315
yet even,8.060762448107315
19 cannot,8.060762448107315
19 care,8.060762448107315
yes wish,8.060762448107315
yes see,8.060762448107315
19 concern,8.060762448107315
19 stuff,8.060762448107315
19 team,8.060762448107315
xenophobia bully,8.060762448107315
4 bully,8.060762448107315
49,8.060762448107315
45 treat,8.060762448107315
45 bully,8.060762448107315
would easy,8.060762448107315
would ever,8.060762448107315
4 mo,8.060762448107315
would feel,8.060762448107315
xenophobes,8.060762448107315
3rd grade,8.060762448107315
would focus,8.060762448107315
3d,8.060762448107315
34,8.060762448107315
would give,8.060762448107315
3000,8.060762448107315
4th grade,8.060762448107315
would constitute,8.060762448107315
5 year,8.060762448107315
would change,8.060762448107315
50k,8.060762448107315
would appear,8.060762448107315
worship,8.060762448107315
worry virus,8.060762448107315
6 bully,8.060762448107315
60,8.060762448107315
6th,8.060762448107315
worry covid19,8.060762448107315
worry bully,8.060762448107315
70,8.060762448107315
worried virus,8.060762448107315
worm,8.060762448107315
worldwide work,8.060762448107315
30 day,8.060762448107315
would good,8.060762448107315
3 1,8.060762448107315
wrap,8.060762448107315
19 think,8.060762448107315
xenophobe,8.060762448107315
xd,8.060762448107315
19 trust,8.060762448107315
wtf gonna,8.060762448107315
19 vote,8.060762448107315
19 want,8.060762448107315
wrong people,8.060762448107315
wrong even,8.060762448107315
2 bully,8.060762448107315
2 million,8.060762448107315
wrong call,8.060762448107315
wrong asian,8.060762448107315
wrestlemania,8.060762448107315
20 million,8.060762448107315
would pay,8.060762448107315
wow help,8.060762448107315
200000,8.060762448107315
2009,8.060762448107315
2013,8.060762448107315
2016,8.060762448107315
20k,8.060762448107315
would take,8.060762448107315
21 million,8.060762448107315
would sure,8.060762448107315
would put,8.060762448107315
25th,8.060762448107315
25thamendment,8.060762448107315
29,8.060762448107315
2nd,8.060762448107315
allow social,8.060762448107315
wh try,8.060762448107315
wellbeing people,8.060762448107315
ask bully,8.060762448107315
ask want,8.060762448107315
ask president,8.060762448107315
ask ppl,8.060762448107315
ask get,8.060762448107315
ask coronavirus,8.060762448107315
ask call,8.060762448107315
virus scar,8.060762448107315
asian say,8.060762448107315
asianamericans bully,8.060762448107315
virus show,8.060762448107315
asianamerican,8.060762448107315
virus shut,8.060762448107315
asian u,8.060762448107315
virus sorry,8.060762448107315
asleep,8.060762448107315
aspiration,8.060762448107315
aspiration common,8.060762448107315
virus russian,8.060762448107315
virus response,8.060762448107315
asset,8.060762448107315
virus read,8.060762448107315
asshole bully,8.060762448107315
assist,8.060762448107315
assistance,8.060762448107315
virus rally,8.060762448107315
associate coronavirus,8.060762448107315
association,8.060762448107315
association virus,8.060762448107315
assurance,8.060762448107315
assurance aid,8.060762448107315
aswell,8.060762448107315
asian still,8.060762448107315
virus speak,8.060762448107315
visit china,8.060762448107315
arunachal,8.060762448107315
asia china,8.060762448107315
virus victim,8.060762448107315
virus video,8.060762448107315
as say,8.060762448107315
as bully,8.060762448107315
virus wake,8.060762448107315
article even,8.060762448107315
virus spew,8.060762448107315
virus watch,8.060762448107315
arsenal,8.060762448107315
virus way,8.060762448107315
virus we're,8.060762448107315
around virus,8.060762448107315
around pressers,8.060762448107315
asian abuse,8.060762448107315
virus update,8.060762448107315
virus tweet,8.060762448107315
asian call,8.060762448107315
virus total,8.060762448107315
virus time,8.060762448107315
asian coronavirus,8.060762448107315
virus till,8.060762448107315
virus throw,8.060762448107315
virus tell,8.060762448107315
virus task,8.060762448107315
virus talk,8.060762448107315
asian go,8.060762448107315
asian heritage,8.060762448107315
virus symptom,8.060762448107315
virus sure,8.060762448107315
virus stuff,8.060762448107315
asylum,8.060762448107315
asylum seeker,8.060762448107315
attach,8.060762448107315
b4,8.060762448107315
back normal,8.060762448107315
back hole,8.060762448107315
virus karma,8.060762448107315
virus kung,8.060762448107315
virus last,8.060762448107315
virus lead,8.060762448107315
b trump,8.060762448107315
virus pure,8.060762448107315
virus leader,8.060762448107315
b bully,8.060762448107315
virus learn,8.060762448107315
virus lol,8.060762448107315
away pandemic,8.060762448107315
virus long,8.060762448107315
back school,8.060762448107315
virus innocent,8.060762448107315
background,8.060762448107315
virus infect,8.060762448107315
bad bad,8.060762448107315
virus indeed,8.060762448107315
bad bullying,8.060762448107315
virus immune,8.060762448107315
bad corona,8.060762448107315
virus ignorance,8.060762448107315
bad crisis,8.060762448107315
bad enemy,8.060762448107315
bad enough,8.060762448107315
bad every,8.060762448107315
bad example,8.060762448107315
bad idea,8.060762448107315
bad kind,8.060762448107315
virus look,8.060762448107315
away keep,8.060762448107315
virus lose,8.060762448107315
virus none,8.060762448107315
attack american,8.060762448107315
virus provide,8.060762448107315
virus problem,8.060762448107315
attack bullying,8.060762448107315
attack people,8.060762448107315
attack trump,8.060762448107315
virus president,8.060762448107315
virus pay,8.060762448107315
attention coronavirus,8.060762448107315
virus origin,8.060762448107315
virus open,8.060762448107315
virus notice,8.060762448107315
virus nope,8.060762448107315
austerity,8.060762448107315
virus next,8.060762448107315
away either,8.060762448107315
virus news,8.060762448107315
autistic,8.060762448107315
autocrat,8.060762448107315
virus must,8.060762448107315
ava,8.060762448107315
available,8.060762448107315
average,8.060762448107315
virus mr,8.060762448107315
virus month,8.060762448107315
virus mind,8.060762448107315
virus might,8.060762448107315
virus medium,8.060762448107315
virus mean,8.060762448107315
away care,8.060762448107315
around people,8.060762448107315
volunteer,8.060762448107315
well trump,8.060762448107315
way still,8.060762448107315
way help,8.060762448107315
american issue,8.060762448107315
american happen,8.060762448107315
